x,y,z,ri,n_ok,n_total,down
0.505000,-0.115000,0.005000,0.2083,5,24,1
0.505000,-0.115000,0.015000,0.2083,5,24,1
0.505000,-0.115000,0.025000,0.2500,6,24,1
0.505000,-0.115000,0.035000,0.2500,6,24,1
0.505000,-0.115000,0.045000,0.2083,5,24,1
0.505000,-0.115000,0.055000,0.2083,5,24,1
0.505000,-0.105000,-0.045000,0.1667,4,24,1
0.505000,-0.105000,-0.035000,0.1667,4,24,1
0.505000,-0.105000,-0.025000,0.1667,4,24,1
0.505000,-0.105000,-0.015000,0.2083,5,24,1
0.505000,-0.105000,-0.005000,0.2083,5,24,1
0.505000,-0.105000,0.005000,0.2083,5,24,1
0.505000,-0.105000,0.015000,0.2083,5,24,1
0.505000,-0.105000,0.025000,0.2083,5,24,1
0.505000,-0.105000,0.035000,0.2083,5,24,1
0.505000,-0.105000,0.045000,0.2500,6,24,1
0.505000,-0.105000,0.055000,0.2500,6,24,1
0.505000,-0.095000,-0.045000,0.0833,2,24,1
0.505000,-0.095000,-0.035000,0.0833,2,24,1
0.505000,-0.095000,-0.025000,0.1667,4,24,1
0.505000,-0.095000,-0.015000,0.2083,5,24,1
0.505000,-0.095000,-0.005000,0.2500,6,24,1
0.505000,-0.095000,0.005000,0.2500,6,24,1
0.505000,-0.095000,0.015000,0.2083,5,24,1
0.505000,-0.095000,0.025000,0.2500,6,24,1
0.505000,-0.095000,0.035000,0.1667,4,24,1
0.505000,-0.095000,0.045000,0.2083,5,24,1
0.505000,-0.095000,0.055000,0.2500,6,24,1
0.505000,-0.085000,-0.045000,0.1667,4,24,1
0.505000,-0.085000,-0.035000,0.1250,3,24,1
0.505000,-0.085000,-0.025000,0.1250,3,24,1
0.505000,-0.085000,-0.015000,0.1250,3,24,1
0.505000,-0.085000,-0.005000,0.2083,5,24,1
0.505000,-0.085000,0.005000,0.2500,6,24,1
0.505000,-0.085000,0.015000,0.1667,4,24,1
0.505000,-0.085000,0.025000,0.2083,5,24,1
0.505000,-0.085000,0.035000,0.2500,6,24,1
0.505000,-0.085000,0.045000,0.2083,5,24,1
0.505000,-0.085000,0.055000,0.1250,3,24,0
0.505000,-0.075000,-0.045000,0.1250,3,24,1
0.505000,-0.075000,-0.035000,0.1667,4,24,1
0.505000,-0.075000,-0.025000,0.1667,4,24,1
0.505000,-0.075000,-0.015000,0.0833,2,24,1
0.505000,-0.075000,-0.005000,0.1667,4,24,1
0.505000,-0.075000,0.005000,0.2083,5,24,1
0.505000,-0.075000,0.015000,0.2500,6,24,1
0.505000,-0.075000,0.025000,0.2083,5,24,1
0.505000,-0.075000,0.035000,0.2500,6,24,1
0.505000,-0.075000,0.045000,0.1667,4,24,1
0.505000,-0.075000,0.055000,0.1250,3,24,0
0.505000,-0.065000,-0.045000,0.1250,3,24,1
0.505000,-0.065000,-0.035000,0.1250,3,24,1
0.505000,-0.065000,-0.025000,0.1667,4,24,1
0.505000,-0.065000,-0.015000,0.1667,4,24,1
0.505000,-0.065000,-0.005000,0.1667,4,24,1
0.505000,-0.065000,0.005000,0.2083,5,24,1
0.505000,-0.065000,0.015000,0.2083,5,24,1
0.505000,-0.065000,0.025000,0.1667,4,24,1
0.505000,-0.065000,0.035000,0.2500,6,24,1
0.505000,-0.065000,0.045000,0.2083,5,24,1
0.505000,-0.065000,0.055000,0.2500,6,24,1
0.505000,-0.055000,-0.045000,0.1667,4,24,1
0.505000,-0.055000,-0.035000,0.1250,3,24,1
0.505000,-0.055000,-0.025000,0.1667,4,24,1
0.505000,-0.055000,-0.015000,0.1250,3,24,1
0.505000,-0.055000,-0.005000,0.1667,4,24,1
0.505000,-0.055000,0.005000,0.2500,6,24,1
0.505000,-0.055000,0.015000,0.2500,6,24,1
0.505000,-0.055000,0.025000,0.2083,5,24,1
0.505000,-0.055000,0.035000,0.1667,4,24,1
0.505000,-0.055000,0.045000,0.2083,5,24,1
0.505000,-0.055000,0.055000,0.2083,5,24,1
0.505000,-0.045000,-0.045000,0.1250,3,24,1
0.505000,-0.045000,-0.035000,0.0833,2,24,1
0.505000,-0.045000,-0.025000,0.0833,2,24,1
0.505000,-0.045000,-0.015000,0.1250,3,24,1
0.505000,-0.045000,-0.005000,0.1250,3,24,1
0.505000,-0.045000,0.005000,0.2083,5,24,1
0.505000,-0.045000,0.015000,0.2500,6,24,1
0.505000,-0.045000,0.025000,0.2083,5,24,1
0.505000,-0.045000,0.035000,0.1667,4,24,1
0.505000,-0.045000,0.045000,0.2500,6,24,1
0.505000,-0.045000,0.055000,0.2500,6,24,1
0.505000,-0.035000,-0.045000,0.1250,3,24,1
0.505000,-0.035000,-0.035000,0.1250,3,24,1
0.505000,-0.035000,-0.025000,0.1667,4,24,1
0.505000,-0.035000,-0.015000,0.1667,4,24,1
0.505000,-0.035000,-0.005000,0.0833,2,24,1
0.505000,-0.035000,0.005000,0.1667,4,24,1
0.505000,-0.035000,0.015000,0.2500,6,24,1
0.505000,-0.035000,0.025000,0.2083,5,24,1
0.505000,-0.035000,0.035000,0.2500,6,24,1
0.505000,-0.035000,0.045000,0.2500,6,24,1
0.505000,-0.035000,0.055000,0.2083,5,24,1
0.505000,-0.025000,-0.045000,0.0833,2,24,1
0.505000,-0.025000,-0.035000,0.1250,3,24,1
0.505000,-0.025000,-0.025000,0.1667,4,24,1
0.505000,-0.025000,-0.015000,0.1667,4,24,1
0.505000,-0.025000,-0.005000,0.1667,4,24,1
0.505000,-0.025000,0.005000,0.1250,3,24,1
0.505000,-0.025000,0.015000,0.2500,6,24,1
0.505000,-0.025000,0.025000,0.2083,5,24,1
0.505000,-0.025000,0.035000,0.2500,6,24,1
0.505000,-0.025000,0.045000,0.2083,5,24,1
0.505000,-0.025000,0.055000,0.2500,6,24,1
0.505000,-0.015000,-0.045000,0.1667,4,24,1
0.505000,-0.015000,-0.035000,0.1667,4,24,1
0.505000,-0.015000,-0.025000,0.0833,2,24,1
0.505000,-0.015000,-0.015000,0.1667,4,24,1
0.505000,-0.015000,-0.005000,0.1667,4,24,1
0.505000,-0.015000,0.005000,0.1250,3,24,1
0.505000,-0.015000,0.015000,0.1667,4,24,0
0.505000,-0.015000,0.025000,0.2083,5,24,1
0.505000,-0.015000,0.035000,0.2083,5,24,1
0.505000,-0.015000,0.045000,0.2500,6,24,1
0.505000,-0.015000,0.055000,0.2500,6,24,1
0.505000,-0.005000,-0.045000,0.1667,4,24,1
0.505000,-0.005000,-0.035000,0.1667,4,24,1
0.505000,-0.005000,-0.025000,0.0833,2,24,1
0.505000,-0.005000,-0.015000,0.1250,3,24,1
0.505000,-0.005000,-0.005000,0.1250,3,24,1
0.505000,-0.005000,0.005000,0.1667,4,24,1
0.505000,-0.005000,0.015000,0.1667,4,24,1
0.505000,-0.005000,0.025000,0.0833,2,24,0
0.505000,-0.005000,0.035000,0.2500,6,24,1
0.505000,-0.005000,0.045000,0.2083,5,24,1
0.505000,-0.005000,0.055000,0.1667,4,24,1
0.505000,0.005000,-0.045000,0.1667,4,24,1
0.505000,0.005000,-0.035000,0.1667,4,24,1
0.505000,0.005000,-0.025000,0.1667,4,24,1
0.505000,0.005000,-0.015000,0.1667,4,24,1
0.505000,0.005000,-0.005000,0.1250,3,24,1
0.505000,0.005000,0.005000,0.1250,3,24,1
0.505000,0.005000,0.015000,0.1250,3,24,1
0.505000,0.005000,0.025000,0.2500,6,24,1
0.505000,0.005000,0.035000,0.2500,6,24,1
0.505000,0.005000,0.045000,0.2500,6,24,1
0.505000,0.005000,0.055000,0.2500,6,24,1
0.515000,-0.795000,-0.045000,0.0000,0,24,0
0.515000,-0.795000,-0.035000,0.0000,0,24,0
0.515000,-0.795000,-0.025000,0.0000,0,24,0
0.515000,-0.795000,-0.015000,0.0000,0,24,0
0.515000,-0.795000,-0.005000,0.0000,0,24,0
0.515000,-0.795000,0.005000,0.0000,0,24,0
0.515000,-0.795000,0.015000,0.0000,0,24,0
0.515000,-0.795000,0.025000,0.0000,0,24,0
0.515000,-0.795000,0.035000,0.0000,0,24,0
0.515000,-0.795000,0.045000,0.0000,0,24,0
0.515000,-0.795000,0.055000,0.0000,0,24,0
0.515000,-0.785000,-0.045000,0.0000,0,24,0
0.515000,-0.785000,-0.035000,0.0000,0,24,0
0.515000,-0.785000,-0.025000,0.0000,0,24,0
0.515000,-0.785000,-0.015000,0.0000,0,24,0
0.515000,-0.785000,-0.005000,0.0000,0,24,0
0.515000,-0.785000,0.005000,0.0000,0,24,0
0.515000,-0.785000,0.015000,0.0000,0,24,0
0.515000,-0.785000,0.025000,0.0000,0,24,0
0.515000,-0.785000,0.035000,0.0000,0,24,0
0.515000,-0.785000,0.045000,0.0000,0,24,0
0.515000,-0.785000,0.055000,0.0000,0,24,0
0.515000,-0.775000,-0.045000,0.0000,0,24,0
0.515000,-0.775000,-0.035000,0.0000,0,24,0
0.515000,-0.775000,-0.025000,0.0000,0,24,0
0.515000,-0.775000,-0.015000,0.0000,0,24,0
0.515000,-0.775000,-0.005000,0.0000,0,24,0
0.515000,-0.775000,0.005000,0.0000,0,24,0
0.515000,-0.775000,0.015000,0.0000,0,24,0
0.515000,-0.775000,0.025000,0.0000,0,24,0
0.515000,-0.775000,0.035000,0.0000,0,24,0
0.515000,-0.775000,0.045000,0.0000,0,24,0
0.515000,-0.775000,0.055000,0.0000,0,24,0
0.515000,-0.765000,-0.045000,0.0000,0,24,0
0.515000,-0.765000,-0.035000,0.0000,0,24,0
0.515000,-0.765000,-0.025000,0.0000,0,24,0
0.515000,-0.765000,-0.015000,0.0000,0,24,0
0.515000,-0.765000,-0.005000,0.0000,0,24,0
0.515000,-0.765000,0.005000,0.0000,0,24,0
0.515000,-0.765000,0.015000,0.0000,0,24,0
0.515000,-0.765000,0.025000,0.0000,0,24,0
0.515000,-0.765000,0.035000,0.0000,0,24,0
0.515000,-0.765000,0.045000,0.0000,0,24,0
0.515000,-0.765000,0.055000,0.0000,0,24,0
0.515000,-0.755000,-0.045000,0.0000,0,24,0
0.515000,-0.755000,-0.035000,0.0000,0,24,0
0.515000,-0.755000,-0.025000,0.0000,0,24,0
0.515000,-0.755000,-0.015000,0.0000,0,24,0
0.515000,-0.755000,-0.005000,0.0000,0,24,0
0.515000,-0.755000,0.005000,0.0000,0,24,0
0.515000,-0.755000,0.015000,0.0000,0,24,0
0.515000,-0.755000,0.025000,0.0000,0,24,0
0.515000,-0.755000,0.035000,0.0000,0,24,0
0.515000,-0.755000,0.045000,0.0000,0,24,0
0.515000,-0.755000,0.055000,0.0000,0,24,0
0.515000,-0.745000,-0.045000,0.0000,0,24,0
0.515000,-0.745000,-0.035000,0.0000,0,24,0
0.515000,-0.745000,-0.025000,0.0000,0,24,0
0.515000,-0.745000,-0.015000,0.0000,0,24,0
0.515000,-0.745000,-0.005000,0.0000,0,24,0
0.515000,-0.745000,0.005000,0.0000,0,24,0
0.515000,-0.745000,0.015000,0.0000,0,24,0
0.515000,-0.745000,0.025000,0.0000,0,24,0
0.515000,-0.745000,0.035000,0.0000,0,24,0
0.515000,-0.745000,0.045000,0.0000,0,24,0
0.515000,-0.745000,0.055000,0.0000,0,24,0
0.515000,-0.735000,-0.045000,0.0000,0,24,0
0.515000,-0.735000,-0.035000,0.0000,0,24,0
0.515000,-0.735000,-0.025000,0.0000,0,24,0
0.515000,-0.735000,-0.015000,0.0000,0,24,0
0.515000,-0.735000,-0.005000,0.0000,0,24,0
0.515000,-0.735000,0.005000,0.0000,0,24,0
0.515000,-0.735000,0.015000,0.0000,0,24,0
0.515000,-0.735000,0.025000,0.0000,0,24,0
0.515000,-0.735000,0.035000,0.0000,0,24,0
0.515000,-0.735000,0.045000,0.0000,0,24,0
0.515000,-0.735000,0.055000,0.0000,0,24,0
0.515000,-0.725000,-0.045000,0.0000,0,24,0
0.515000,-0.725000,-0.035000,0.0000,0,24,0
0.515000,-0.725000,-0.025000,0.0000,0,24,0
0.515000,-0.725000,-0.015000,0.0000,0,24,0
0.515000,-0.725000,-0.005000,0.0000,0,24,0
0.515000,-0.725000,0.005000,0.0000,0,24,0
0.515000,-0.725000,0.015000,0.0000,0,24,0
0.515000,-0.725000,0.025000,0.0000,0,24,0
0.515000,-0.725000,0.035000,0.0000,0,24,0
0.515000,-0.725000,0.045000,0.0000,0,24,0
0.515000,-0.725000,0.055000,0.0000,0,24,0
0.515000,-0.715000,-0.045000,0.0000,0,24,0
0.515000,-0.715000,-0.035000,0.0000,0,24,0
0.515000,-0.715000,-0.025000,0.0000,0,24,0
0.515000,-0.715000,-0.015000,0.0000,0,24,0
0.515000,-0.715000,-0.005000,0.0000,0,24,0
0.515000,-0.715000,0.005000,0.0000,0,24,0
0.515000,-0.715000,0.015000,0.0000,0,24,0
0.515000,-0.715000,0.025000,0.0000,0,24,0
0.515000,-0.715000,0.035000,0.0000,0,24,0
0.515000,-0.715000,0.045000,0.0000,0,24,0
0.515000,-0.715000,0.055000,0.0000,0,24,0
0.515000,-0.705000,-0.045000,0.0000,0,24,0
0.515000,-0.705000,-0.035000,0.0000,0,24,0
0.515000,-0.705000,-0.025000,0.0000,0,24,0
0.515000,-0.705000,-0.015000,0.0000,0,24,0
0.515000,-0.705000,-0.005000,0.0000,0,24,0
0.515000,-0.705000,0.005000,0.0000,0,24,0
0.515000,-0.705000,0.015000,0.0000,0,24,0
0.515000,-0.705000,0.025000,0.0000,0,24,0
0.515000,-0.705000,0.035000,0.0000,0,24,0
0.515000,-0.705000,0.045000,0.0000,0,24,0
0.515000,-0.705000,0.055000,0.0000,0,24,0
0.515000,-0.695000,-0.045000,0.0000,0,24,0
0.515000,-0.695000,-0.035000,0.0000,0,24,0
0.515000,-0.695000,-0.025000,0.0000,0,24,0
0.515000,-0.695000,-0.015000,0.0000,0,24,0
0.515000,-0.695000,-0.005000,0.0000,0,24,0
0.515000,-0.695000,0.005000,0.0000,0,24,0
0.515000,-0.695000,0.015000,0.0000,0,24,0
0.515000,-0.695000,0.025000,0.0000,0,24,0
0.515000,-0.695000,0.035000,0.0000,0,24,0
0.515000,-0.695000,0.045000,0.0000,0,24,0
0.515000,-0.695000,0.055000,0.0000,0,24,0
0.515000,-0.685000,-0.045000,0.0000,0,24,0
0.515000,-0.685000,-0.035000,0.0000,0,24,0
0.515000,-0.685000,-0.025000,0.0000,0,24,0
0.515000,-0.685000,-0.015000,0.0000,0,24,0
0.515000,-0.685000,-0.005000,0.0000,0,24,0
0.515000,-0.685000,0.005000,0.0000,0,24,0
0.515000,-0.685000,0.015000,0.0000,0,24,0
0.515000,-0.685000,0.025000,0.0000,0,24,0
0.515000,-0.685000,0.035000,0.0000,0,24,0
0.515000,-0.685000,0.045000,0.0000,0,24,0
0.515000,-0.685000,0.055000,0.0000,0,24,0
0.515000,-0.675000,-0.045000,0.0000,0,24,0
0.515000,-0.675000,-0.035000,0.0000,0,24,0
0.515000,-0.675000,-0.025000,0.0000,0,24,0
0.515000,-0.675000,-0.015000,0.0000,0,24,0
0.515000,-0.675000,-0.005000,0.0000,0,24,0
0.515000,-0.675000,0.005000,0.0000,0,24,0
0.515000,-0.675000,0.015000,0.0000,0,24,0
0.515000,-0.675000,0.025000,0.0000,0,24,0
0.515000,-0.675000,0.035000,0.0000,0,24,0
0.515000,-0.675000,0.045000,0.0000,0,24,0
0.515000,-0.675000,0.055000,0.0000,0,24,0
0.515000,-0.665000,-0.045000,0.0000,0,24,0
0.515000,-0.665000,-0.035000,0.0000,0,24,0
0.515000,-0.665000,-0.025000,0.0000,0,24,0
0.515000,-0.665000,-0.015000,0.0000,0,24,0
0.515000,-0.665000,-0.005000,0.0000,0,24,0
0.515000,-0.665000,0.005000,0.0000,0,24,0
0.515000,-0.665000,0.015000,0.0000,0,24,0
0.515000,-0.665000,0.025000,0.0000,0,24,0
0.515000,-0.665000,0.035000,0.0000,0,24,0
0.515000,-0.665000,0.045000,0.0000,0,24,0
0.515000,-0.665000,0.055000,0.0000,0,24,0
0.515000,-0.655000,-0.045000,0.0000,0,24,0
0.515000,-0.655000,-0.035000,0.0000,0,24,0
0.515000,-0.655000,-0.025000,0.0000,0,24,0
0.515000,-0.655000,-0.015000,0.0000,0,24,0
0.515000,-0.655000,-0.005000,0.0000,0,24,0
0.515000,-0.655000,0.005000,0.0000,0,24,0
0.515000,-0.655000,0.015000,0.0000,0,24,0
0.515000,-0.655000,0.025000,0.0000,0,24,0
0.515000,-0.655000,0.035000,0.0000,0,24,0
0.515000,-0.655000,0.045000,0.0000,0,24,0
0.515000,-0.655000,0.055000,0.0000,0,24,0
0.515000,-0.645000,-0.045000,0.0000,0,24,0
0.515000,-0.645000,-0.035000,0.0000,0,24,0
0.515000,-0.645000,-0.025000,0.0000,0,24,0
0.515000,-0.645000,-0.015000,0.0000,0,24,0
0.515000,-0.645000,-0.005000,0.0000,0,24,0
0.515000,-0.645000,0.005000,0.0000,0,24,0
0.515000,-0.645000,0.015000,0.0000,0,24,0
0.515000,-0.645000,0.025000,0.0000,0,24,0
0.515000,-0.645000,0.035000,0.0000,0,24,0
0.515000,-0.645000,0.045000,0.0000,0,24,0
0.515000,-0.645000,0.055000,0.0000,0,24,0
0.515000,-0.635000,-0.045000,0.0000,0,24,0
0.515000,-0.635000,-0.035000,0.0000,0,24,0
0.515000,-0.635000,-0.025000,0.0000,0,24,0
0.515000,-0.635000,-0.015000,0.0000,0,24,0
0.515000,-0.635000,-0.005000,0.0000,0,24,0
0.515000,-0.635000,0.005000,0.0000,0,24,0
0.515000,-0.635000,0.015000,0.0000,0,24,0
0.515000,-0.635000,0.025000,0.0000,0,24,0
0.515000,-0.635000,0.035000,0.0000,0,24,0
0.515000,-0.635000,0.045000,0.0000,0,24,0
0.515000,-0.635000,0.055000,0.0000,0,24,0
0.515000,-0.625000,-0.045000,0.0000,0,24,0
0.515000,-0.625000,-0.035000,0.0000,0,24,0
0.515000,-0.625000,-0.025000,0.0000,0,24,0
0.515000,-0.625000,-0.015000,0.0000,0,24,0
0.515000,-0.625000,-0.005000,0.0000,0,24,0
0.515000,-0.625000,0.005000,0.0000,0,24,0
0.515000,-0.625000,0.015000,0.0000,0,24,0
0.515000,-0.625000,0.025000,0.0000,0,24,0
0.515000,-0.625000,0.035000,0.0000,0,24,0
0.515000,-0.625000,0.045000,0.0000,0,24,0
0.515000,-0.625000,0.055000,0.0000,0,24,0
0.515000,-0.615000,-0.045000,0.0000,0,24,0
0.515000,-0.615000,-0.035000,0.0000,0,24,0
0.515000,-0.615000,-0.025000,0.0000,0,24,0
0.515000,-0.615000,-0.015000,0.0000,0,24,0
0.515000,-0.615000,-0.005000,0.0000,0,24,0
0.515000,-0.615000,0.005000,0.0000,0,24,0
0.515000,-0.615000,0.015000,0.0000,0,24,0
0.515000,-0.615000,0.025000,0.0000,0,24,0
0.515000,-0.615000,0.035000,0.0000,0,24,0
0.515000,-0.615000,0.045000,0.0000,0,24,0
0.515000,-0.615000,0.055000,0.0000,0,24,0
0.515000,-0.605000,-0.045000,0.0000,0,24,0
0.515000,-0.605000,-0.035000,0.0000,0,24,0
0.515000,-0.605000,-0.025000,0.0000,0,24,0
0.515000,-0.605000,-0.015000,0.0000,0,24,0
0.515000,-0.605000,-0.005000,0.0000,0,24,0
0.515000,-0.605000,0.005000,0.0000,0,24,0
0.515000,-0.605000,0.015000,0.0000,0,24,0
0.515000,-0.605000,0.025000,0.0000,0,24,0
0.515000,-0.605000,0.035000,0.0000,0,24,0
0.515000,-0.605000,0.045000,0.0000,0,24,0
0.515000,-0.605000,0.055000,0.0000,0,24,0
0.515000,-0.595000,-0.045000,0.0000,0,24,0
0.515000,-0.595000,-0.035000,0.0000,0,24,0
0.515000,-0.595000,-0.025000,0.0000,0,24,0
0.515000,-0.595000,-0.015000,0.0000,0,24,0
0.515000,-0.595000,-0.005000,0.0000,0,24,0
0.515000,-0.595000,0.005000,0.0000,0,24,0
0.515000,-0.595000,0.015000,0.0000,0,24,0
0.515000,-0.595000,0.025000,0.0000,0,24,0
0.515000,-0.595000,0.035000,0.0000,0,24,0
0.515000,-0.595000,0.045000,0.0000,0,24,0
0.515000,-0.595000,0.055000,0.0000,0,24,0
0.515000,-0.585000,-0.045000,0.0000,0,24,0
0.515000,-0.585000,-0.035000,0.0000,0,24,0
0.515000,-0.585000,-0.025000,0.0000,0,24,0
0.515000,-0.585000,-0.015000,0.0000,0,24,0
0.515000,-0.585000,-0.005000,0.0000,0,24,0
0.515000,-0.585000,0.005000,0.0000,0,24,0
0.515000,-0.585000,0.015000,0.0000,0,24,0
0.515000,-0.585000,0.025000,0.0000,0,24,0
0.515000,-0.585000,0.035000,0.0000,0,24,0
0.515000,-0.585000,0.045000,0.0000,0,24,0
0.515000,-0.585000,0.055000,0.0000,0,24,0
0.515000,-0.575000,-0.045000,0.0000,0,24,0
0.515000,-0.575000,-0.035000,0.0000,0,24,0
0.515000,-0.575000,-0.025000,0.0000,0,24,0
0.515000,-0.575000,-0.015000,0.0000,0,24,0
0.515000,-0.575000,-0.005000,0.0000,0,24,0
0.515000,-0.575000,0.005000,0.0000,0,24,0
0.515000,-0.575000,0.015000,0.0000,0,24,0
0.515000,-0.575000,0.025000,0.0000,0,24,0
0.515000,-0.575000,0.035000,0.0000,0,24,0
0.515000,-0.575000,0.045000,0.0000,0,24,0
0.515000,-0.575000,0.055000,0.0000,0,24,0
0.515000,-0.565000,-0.045000,0.0000,0,24,0
0.515000,-0.565000,-0.035000,0.0000,0,24,0
0.515000,-0.565000,-0.025000,0.0000,0,24,0
0.515000,-0.565000,-0.015000,0.0000,0,24,0
0.515000,-0.565000,-0.005000,0.0000,0,24,0
0.515000,-0.565000,0.005000,0.0000,0,24,0
0.515000,-0.565000,0.015000,0.0000,0,24,0
0.515000,-0.565000,0.025000,0.0000,0,24,0
0.515000,-0.565000,0.035000,0.0000,0,24,0
0.515000,-0.565000,0.045000,0.0000,0,24,0
0.515000,-0.565000,0.055000,0.0000,0,24,0
0.515000,-0.555000,-0.045000,0.0000,0,24,0
0.515000,-0.555000,-0.035000,0.0000,0,24,0
0.515000,-0.555000,-0.025000,0.0000,0,24,0
0.515000,-0.555000,-0.015000,0.0000,0,24,0
0.515000,-0.555000,-0.005000,0.0000,0,24,0
0.515000,-0.555000,0.005000,0.0000,0,24,0
0.515000,-0.555000,0.015000,0.0000,0,24,0
0.515000,-0.555000,0.025000,0.0000,0,24,0
0.515000,-0.555000,0.035000,0.0000,0,24,0
0.515000,-0.555000,0.045000,0.0000,0,24,0
0.515000,-0.555000,0.055000,0.0000,0,24,0
0.515000,-0.545000,-0.045000,0.0000,0,24,0
0.515000,-0.545000,-0.035000,0.0000,0,24,0
0.515000,-0.545000,-0.025000,0.0000,0,24,0
0.515000,-0.545000,-0.015000,0.0000,0,24,0
0.515000,-0.545000,-0.005000,0.0000,0,24,0
0.515000,-0.545000,0.005000,0.0000,0,24,0
0.515000,-0.545000,0.015000,0.0000,0,24,0
0.515000,-0.545000,0.025000,0.0000,0,24,0
0.515000,-0.545000,0.035000,0.0000,0,24,0
0.515000,-0.545000,0.045000,0.0000,0,24,0
0.515000,-0.545000,0.055000,0.0000,0,24,0
0.515000,-0.535000,-0.045000,0.0000,0,24,0
0.515000,-0.535000,-0.035000,0.0000,0,24,0
0.515000,-0.535000,-0.025000,0.0000,0,24,0
0.515000,-0.535000,-0.015000,0.0000,0,24,0
0.515000,-0.535000,-0.005000,0.0000,0,24,0
0.515000,-0.535000,0.005000,0.0000,0,24,0
0.515000,-0.535000,0.015000,0.0000,0,24,0
0.515000,-0.535000,0.025000,0.0000,0,24,0
0.515000,-0.535000,0.035000,0.0000,0,24,0
0.515000,-0.535000,0.045000,0.0000,0,24,0
0.515000,-0.535000,0.055000,0.0000,0,24,0
0.515000,-0.525000,-0.045000,0.0000,0,24,0
0.515000,-0.525000,-0.035000,0.0000,0,24,0
0.515000,-0.525000,-0.025000,0.0000,0,24,0
0.515000,-0.525000,-0.015000,0.0000,0,24,0
0.515000,-0.525000,-0.005000,0.0000,0,24,0
0.515000,-0.525000,0.005000,0.0000,0,24,0
0.515000,-0.525000,0.015000,0.0000,0,24,0
0.515000,-0.525000,0.025000,0.0000,0,24,0
0.515000,-0.525000,0.035000,0.0000,0,24,0
0.515000,-0.525000,0.045000,0.0000,0,24,0
0.515000,-0.525000,0.055000,0.0000,0,24,0
0.515000,-0.515000,-0.045000,0.0000,0,24,0
0.515000,-0.515000,-0.035000,0.0000,0,24,0
0.515000,-0.515000,-0.025000,0.0000,0,24,0
0.515000,-0.515000,-0.015000,0.0000,0,24,0
0.515000,-0.515000,-0.005000,0.0000,0,24,0
0.515000,-0.515000,0.005000,0.0000,0,24,0
0.515000,-0.515000,0.015000,0.0000,0,24,0
0.515000,-0.515000,0.025000,0.0000,0,24,0
0.515000,-0.515000,0.035000,0.0000,0,24,0
0.515000,-0.515000,0.045000,0.0000,0,24,0
0.515000,-0.515000,0.055000,0.0000,0,24,0
0.515000,-0.505000,-0.045000,0.0000,0,24,0
0.515000,-0.505000,-0.035000,0.0000,0,24,0
0.515000,-0.505000,-0.025000,0.0000,0,24,0
0.515000,-0.505000,-0.015000,0.0000,0,24,0
0.515000,-0.505000,-0.005000,0.0000,0,24,0
0.515000,-0.505000,0.005000,0.0000,0,24,0
0.515000,-0.505000,0.015000,0.0000,0,24,0
0.515000,-0.505000,0.025000,0.0000,0,24,0
0.515000,-0.505000,0.035000,0.0000,0,24,0
0.515000,-0.505000,0.045000,0.0000,0,24,0
0.515000,-0.505000,0.055000,0.0000,0,24,0
0.515000,-0.495000,-0.045000,0.0000,0,24,0
0.515000,-0.495000,-0.035000,0.0000,0,24,0
0.515000,-0.495000,-0.025000,0.0000,0,24,0
0.515000,-0.495000,-0.015000,0.0000,0,24,0
0.515000,-0.495000,-0.005000,0.0000,0,24,0
0.515000,-0.495000,0.005000,0.0000,0,24,0
0.515000,-0.495000,0.015000,0.0000,0,24,0
0.515000,-0.495000,0.025000,0.0000,0,24,0
0.515000,-0.495000,0.035000,0.0000,0,24,0
0.515000,-0.495000,0.045000,0.0000,0,24,0
0.515000,-0.495000,0.055000,0.0000,0,24,0
0.515000,-0.485000,-0.045000,0.0000,0,24,0
0.515000,-0.485000,-0.035000,0.0000,0,24,0
0.515000,-0.485000,-0.025000,0.0000,0,24,0
0.515000,-0.485000,-0.015000,0.0000,0,24,0
0.515000,-0.485000,-0.005000,0.0000,0,24,0
0.515000,-0.485000,0.005000,0.0000,0,24,0
0.515000,-0.485000,0.015000,0.0000,0,24,0
0.515000,-0.485000,0.025000,0.0000,0,24,0
0.515000,-0.485000,0.035000,0.0000,0,24,0
0.515000,-0.485000,0.045000,0.0000,0,24,0
0.515000,-0.485000,0.055000,0.0000,0,24,0
0.515000,-0.475000,-0.045000,0.0000,0,24,0
0.515000,-0.475000,-0.035000,0.0000,0,24,0
0.515000,-0.475000,-0.025000,0.0000,0,24,0
0.515000,-0.475000,-0.015000,0.0000,0,24,0
0.515000,-0.475000,-0.005000,0.0000,0,24,0
0.515000,-0.475000,0.005000,0.0000,0,24,0
0.515000,-0.475000,0.015000,0.0000,0,24,0
0.515000,-0.475000,0.025000,0.0000,0,24,0
0.515000,-0.475000,0.035000,0.0000,0,24,0
0.515000,-0.475000,0.045000,0.0000,0,24,0
0.515000,-0.475000,0.055000,0.0000,0,24,0
0.515000,-0.465000,-0.045000,0.0000,0,24,0
0.515000,-0.465000,-0.035000,0.0000,0,24,0
0.515000,-0.465000,-0.025000,0.0000,0,24,0
0.515000,-0.465000,-0.015000,0.0000,0,24,0
0.515000,-0.465000,-0.005000,0.0000,0,24,0
0.515000,-0.465000,0.005000,0.0000,0,24,0
0.515000,-0.465000,0.015000,0.0000,0,24,0
0.515000,-0.465000,0.025000,0.0000,0,24,0
